Account Number,Assessment Year,Suite,House Number,Street Name,Legal Description,Latitude,Longitude,Point Location,Neighbourhood,Actual Year Built,Garage,Zoning,Lot Size,Assessed Value,Assessment Class 1,Assessment Class % 1,Assessment Class 2,Assessment Class % 2,Assessment Class 3,Assessment Class % 3
1009315,2019,,197.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 45,53.47713,-113.58437,POINT (-113.58437 53.47713),RHATIGAN RIDGE,1983.0,Y,RF1,773.35,511000.0,RESIDENTIAL,100.0,,,,
1009315,2020,,197.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 45,53.47713,-113.58437,POINT (-113.58437 53.47713),RHATIGAN RIDGE,1983.0,Y,RF1,773.35,496500.0,RESIDENTIAL,100.0,,,,
1009315,2021,,197.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 45,53.47713,-113.58437,POINT (-113.58437 53.47713),RHATIGAN RIDGE,1983.0,Y,RF1,773.35,476500.0,RESIDENTIAL,100.0,,,,
1009315,2022,,197.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 45,53.47713,-113.58437,POINT (-113.58437 53.47713),RHATIGAN RIDGE,1983.0,Y,RF1,773.35,486500.0,RESIDENTIAL,100.0,,,,
1009315,2023,,197.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 45,53.47713,-113.58437,POINT (-113.58437 53.47713),RHATIGAN RIDGE,1983.0,Y,RF1,773.35,500000.0,RESIDENTIAL,100.0,,,,
1009323,2012,,199.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 46,53.47735,-113.58435,POINT (-113.58435 53.47735),RHATIGAN RIDGE,1981.0,Y,RF1,1094.033,467000.0,RESIDENTIAL,100.0,,,,
1009323,2013,,199.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 46,53.47735,-113.58435,POINT (-113.58435 53.47735),RHATIGAN RIDGE,1981.0,Y,RF1,1094.033,478000.0,RESIDENTIAL,100.0,,,,
1009323,2014,,199.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 46,53.47735,-113.58435,POINT (-113.58435 53.47735),RHATIGAN RIDGE,1981.0,Y,RF1,1094.033,494000.0,RESIDENTIAL,100.0,,,,
1009323,2015,,199.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 46,53.47735,-113.58435,POINT (-113.58435 53.47735),RHATIGAN RIDGE,1981.0,Y,RF1,1094.033,536000.0,RESIDENTIAL,100.0,,,,
1009323,2016,,199.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 46,53.47735,-113.58435,POINT (-113.58435 53.47735),RHATIGAN RIDGE,1981.0,Y,RF1,1094.033,516000.0,RESIDENTIAL,100.0,,,,
1009323,2017,,199.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 46,53.47735,-113.58435,POINT (-113.58435 53.47735),RHATIGAN RIDGE,1981.0,Y,RF1,1094.033,509000.0,RESIDENTIAL,100.0,,,,
1009323,2018,,199.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 46,53.47735,-113.58435,POINT (-113.58435 53.47735),RHATIGAN RIDGE,1981.0,Y,RF1,1094.033,533500.0,RESIDENTIAL,100.0,,,,
1009323,2019,,199.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 46,53.47735,-113.58435,POINT (-113.58435 53.47735),RHATIGAN RIDGE,1981.0,Y,RF1,1094.033,526000.0,RESIDENTIAL,100.0,,,,
1009323,2020,,199.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 46,53.47735,-113.58435,POINT (-113.58435 53.47735),RHATIGAN RIDGE,1981.0,Y,RF1,1094.033,512000.0,RESIDENTIAL,100.0,,,,
1009323,2021,,199.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 46,53.47735,-113.58435,POINT (-113.58435 53.47735),RHATIGAN RIDGE,1981.0,Y,RF1,1094.033,483000.0,RESIDENTIAL,100.0,,,,
1009323,2022,,199.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 46,53.47735,-113.58435,POINT (-113.58435 53.47735),RHATIGAN RIDGE,1981.0,Y,RF1,1094.033,509000.0,RESIDENTIAL,100.0,,,,
1009323,2023,,199.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 46,53.47735,-113.58435,POINT (-113.58435 53.47735),RHATIGAN RIDGE,1981.0,Y,RF1,1094.033,528000.0,RESIDENTIAL,100.0,,,,
1009331,2012,,201.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 47,53.47756,-113.58454,POINT (-113.58454 53.47756),RHATIGAN RIDGE,1981.0,Y,RF1,873.1,537000.0,RESIDENTIAL,100.0,,,,
1009331,2013,,201.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 47,53.47756,-113.58454,POINT (-113.58454 53.47756),RHATIGAN RIDGE,1981.0,Y,RF1,873.1,534500.0,RESIDENTIAL,100.0,,,,
1009331,2014,,201.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 47,53.47756,-113.58454,POINT (-113.58454 53.47756),RHATIGAN RIDGE,1981.0,Y,RF1,873.1,558500.0,RESIDENTIAL,100.0,,,,
1009331,2015,,201.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 47,53.47756,-113.58454,POINT (-113.58454 53.47756),RHATIGAN RIDGE,1981.0,Y,RF1,873.1,585500.0,RESIDENTIAL,100.0,,,,
1009331,2016,,201.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 47,53.47756,-113.58454,POINT (-113.58454 53.47756),RHATIGAN RIDGE,1981.0,Y,RF1,873.1,577000.0,RESIDENTIAL,100.0,,,,
1009331,2017,,201.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 47,53.47756,-113.58454,POINT (-113.58454 53.47756),RHATIGAN RIDGE,1981.0,Y,RF1,873.1,577500.0,RESIDENTIAL,100.0,,,,
1009331,2018,,201.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 47,53.47756,-113.58454,POINT (-113.58454 53.47756),RHATIGAN RIDGE,1981.0,Y,RF1,873.1,594500.0,RESIDENTIAL,100.0,,,,
1009331,2019,,201.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 47,53.47756,-113.58454,POINT (-113.58454 53.47756),RHATIGAN RIDGE,1981.0,Y,RF1,873.1,586000.0,RESIDENTIAL,100.0,,,,
1009331,2020,,201.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 47,53.47756,-113.58454,POINT (-113.58454 53.47756),RHATIGAN RIDGE,1981.0,Y,RF1,873.1,573000.0,RESIDENTIAL,100.0,,,,
1009331,2021,,201.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 47,53.47756,-113.58454,POINT (-113.58454 53.47756),RHATIGAN RIDGE,1981.0,Y,RF1,873.1,545500.0,RESIDENTIAL,100.0,,,,
1009331,2022,,201.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 47,53.47756,-113.58454,POINT (-113.58454 53.47756),RHATIGAN RIDGE,1981.0,Y,RF1,873.1,567000.0,RESIDENTIAL,100.0,,,,
1009331,2023,,201.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 47,53.47756,-113.58454,POINT (-113.58454 53.47756),RHATIGAN RIDGE,1981.0,Y,RF1,873.1,585500.0,RESIDENTIAL,100.0,,,,
1009349,2012,,203.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 48,53.47762,-113.58492,POINT (-113.58492 53.47762),RHATIGAN RIDGE,1981.0,Y,RF1,933.741,578500.0,RESIDENTIAL,100.0,,,,
1009349,2013,,203.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 48,53.47762,-113.58492,POINT (-113.58492 53.47762),RHATIGAN RIDGE,1981.0,Y,RF1,933.741,616500.0,RESIDENTIAL,100.0,,,,
1009349,2014,,203.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 48,53.47762,-113.58492,POINT (-113.58492 53.47762),RHATIGAN RIDGE,1981.0,Y,RF1,933.741,648500.0,RESIDENTIAL,100.0,,,,
1009349,2015,,203.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 48,53.47762,-113.58492,POINT (-113.58492 53.47762),RHATIGAN RIDGE,1981.0,Y,RF1,933.741,672000.0,RESIDENTIAL,100.0,,,,
1009349,2016,,203.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 48,53.47762,-113.58492,POINT (-113.58492 53.47762),RHATIGAN RIDGE,1981.0,Y,RF1,933.741,650500.0,RESIDENTIAL,100.0,,,,
1009349,2017,,203.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 48,53.47762,-113.58492,POINT (-113.58492 53.47762),RHATIGAN RIDGE,1981.0,Y,RF1,933.741,649500.0,RESIDENTIAL,100.0,,,,
1009349,2018,,203.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 48,53.47762,-113.58492,POINT (-113.58492 53.47762),RHATIGAN RIDGE,1981.0,Y,RF1,933.741,670000.0,RESIDENTIAL,100.0,,,,
1009349,2019,,203.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 48,53.47762,-113.58492,POINT (-113.58492 53.47762),RHATIGAN RIDGE,1981.0,Y,RF1,933.741,656000.0,RESIDENTIAL,100.0,,,,
1009349,2020,,203.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 48,53.47762,-113.58492,POINT (-113.58492 53.47762),RHATIGAN RIDGE,1981.0,Y,RF1,933.741,638000.0,RESIDENTIAL,100.0,,,,
1009349,2021,,203.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 48,53.47762,-113.58492,POINT (-113.58492 53.47762),RHATIGAN RIDGE,1981.0,Y,RF1,933.741,603500.0,RESIDENTIAL,100.0,,,,
1009349,2022,,203.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 48,53.47762,-113.58492,POINT (-113.58492 53.47762),RHATIGAN RIDGE,1981.0,Y,RF1,933.741,642500.0,RESIDENTIAL,100.0,,,,
1009349,2023,,203.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 48,53.47762,-113.58492,POINT (-113.58492 53.47762),RHATIGAN RIDGE,1981.0,Y,RF1,933.741,674500.0,RESIDENTIAL,100.0,,,,
1009356,2012,,205.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 49,53.47752,-113.58523,POINT (-113.58523 53.47752),RHATIGAN RIDGE,1981.0,Y,RF1,686.952,515500.0,RESIDENTIAL,100.0,,,,
1009356,2013,,205.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 49,53.47752,-113.58523,POINT (-113.58523 53.47752),RHATIGAN RIDGE,1981.0,Y,RF1,686.952,509000.0,RESIDENTIAL,100.0,,,,
1009356,2014,,205.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 49,53.47752,-113.58523,POINT (-113.58523 53.47752),RHATIGAN RIDGE,1981.0,Y,RF1,686.952,530500.0,RESIDENTIAL,100.0,,,,
1009356,2015,,205.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 49,53.47752,-113.58523,POINT (-113.58523 53.47752),RHATIGAN RIDGE,1981.0,Y,RF1,686.952,555000.0,RESIDENTIAL,100.0,,,,
1009356,2016,,205.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 49,53.47752,-113.58523,POINT (-113.58523 53.47752),RHATIGAN RIDGE,1981.0,Y,RF1,686.952,540000.0,RESIDENTIAL,100.0,,,,
1009356,2017,,205.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 49,53.47752,-113.58523,POINT (-113.58523 53.47752),RHATIGAN RIDGE,1981.0,Y,RF1,686.952,547000.0,RESIDENTIAL,100.0,,,,
1009356,2018,,205.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 49,53.47752,-113.58523,POINT (-113.58523 53.47752),RHATIGAN RIDGE,1981.0,Y,RF1,686.952,561500.0,RESIDENTIAL,100.0,,,,
1009356,2019,,205.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 49,53.47752,-113.58523,POINT (-113.58523 53.47752),RHATIGAN RIDGE,1981.0,Y,RF1,686.952,553000.0,RESIDENTIAL,100.0,,,,
1009356,2020,,205.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 49,53.47752,-113.58523,POINT (-113.58523 53.47752),RHATIGAN RIDGE,1981.0,Y,RF1,686.952,542500.0,RESIDENTIAL,100.0,,,,
1009356,2021,,205.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 49,53.47752,-113.58523,POINT (-113.58523 53.47752),RHATIGAN RIDGE,1981.0,Y,RF1,686.952,506500.0,RESIDENTIAL,100.0,,,,
1009356,2022,,205.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 49,53.47752,-113.58523,POINT (-113.58523 53.47752),RHATIGAN RIDGE,1981.0,Y,RF1,686.952,529500.0,RESIDENTIAL,100.0,,,,
1009356,2023,,205.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 49,53.47752,-113.58523,POINT (-113.58523 53.47752),RHATIGAN RIDGE,1981.0,Y,RF1,686.952,549000.0,RESIDENTIAL,100.0,,,,
1009372,2012,,207.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 50,53.47742,-113.58545,POINT (-113.58545 53.47742),RHATIGAN RIDGE,1981.0,Y,RF1,739.424,504000.0,RESIDENTIAL,100.0,,,,
1009372,2013,,207.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 50,53.47742,-113.58545,POINT (-113.58545 53.47742),RHATIGAN RIDGE,1981.0,Y,RF1,739.424,502500.0,RESIDENTIAL,100.0,,,,
1009372,2014,,207.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 50,53.47742,-113.58545,POINT (-113.58545 53.47742),RHATIGAN RIDGE,1981.0,Y,RF1,739.424,527500.0,RESIDENTIAL,100.0,,,,
1009372,2015,,207.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 50,53.47742,-113.58545,POINT (-113.58545 53.47742),RHATIGAN RIDGE,1981.0,Y,RF1,739.424,553000.0,RESIDENTIAL,100.0,,,,
1009372,2016,,207.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 50,53.47742,-113.58545,POINT (-113.58545 53.47742),RHATIGAN RIDGE,1981.0,Y,RF1,739.424,541500.0,RESIDENTIAL,100.0,,,,
1009372,2017,,207.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 50,53.47742,-113.58545,POINT (-113.58545 53.47742),RHATIGAN RIDGE,1981.0,Y,RF1,739.424,546000.0,RESIDENTIAL,100.0,,,,
1009372,2018,,207.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 50,53.47742,-113.58545,POINT (-113.58545 53.47742),RHATIGAN RIDGE,1981.0,Y,RF1,739.424,559500.0,RESIDENTIAL,100.0,,,,
1009372,2019,,207.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 50,53.47742,-113.58545,POINT (-113.58545 53.47742),RHATIGAN RIDGE,1981.0,Y,RF1,739.424,551000.0,RESIDENTIAL,100.0,,,,
1009372,2020,,207.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 50,53.47742,-113.58545,POINT (-113.58545 53.47742),RHATIGAN RIDGE,1981.0,Y,RF1,739.424,538500.0,RESIDENTIAL,100.0,,,,
1009372,2021,,207.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 50,53.47742,-113.58545,POINT (-113.58545 53.47742),RHATIGAN RIDGE,1981.0,Y,RF1,739.424,513000.0,RESIDENTIAL,100.0,,,,
1009372,2022,,207.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 50,53.47742,-113.58545,POINT (-113.58545 53.47742),RHATIGAN RIDGE,1981.0,Y,RF1,739.424,530500.0,RESIDENTIAL,100.0,,,,
1009372,2023,,207.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 50,53.47742,-113.58545,POINT (-113.58545 53.47742),RHATIGAN RIDGE,1981.0,Y,RF1,739.424,548000.0,RESIDENTIAL,100.0,,,,
1009380,2012,,209.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 51,53.4773,-113.5857,POINT (-113.5857 53.4773),RHATIGAN RIDGE,1983.0,Y,RF1,606.36,443000.0,RESIDENTIAL,100.0,,,,
1009380,2013,,209.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 51,53.4773,-113.5857,POINT (-113.5857 53.4773),RHATIGAN RIDGE,1983.0,Y,RF1,606.36,447500.0,RESIDENTIAL,100.0,,,,
1009380,2014,,209.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 51,53.4773,-113.5857,POINT (-113.5857 53.4773),RHATIGAN RIDGE,1983.0,Y,RF1,606.36,468000.0,RESIDENTIAL,100.0,,,,
1009380,2015,,209.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 51,53.4773,-113.5857,POINT (-113.5857 53.4773),RHATIGAN RIDGE,1983.0,Y,RF1,606.36,491500.0,RESIDENTIAL,100.0,,,,
1009380,2016,,209.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 51,53.4773,-113.5857,POINT (-113.5857 53.4773),RHATIGAN RIDGE,1983.0,Y,RF1,606.36,480500.0,RESIDENTIAL,100.0,,,,
1009380,2017,,209.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 51,53.4773,-113.5857,POINT (-113.5857 53.4773),RHATIGAN RIDGE,1983.0,Y,RF1,606.36,488500.0,RESIDENTIAL,100.0,,,,
1009380,2018,,209.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 51,53.4773,-113.5857,POINT (-113.5857 53.4773),RHATIGAN RIDGE,1983.0,Y,RF1,606.36,500000.0,RESIDENTIAL,100.0,,,,
1009380,2019,,209.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 51,53.4773,-113.5857,POINT (-113.5857 53.4773),RHATIGAN RIDGE,1983.0,Y,RF1,606.36,492000.0,RESIDENTIAL,100.0,,,,
1009380,2020,,209.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 51,53.4773,-113.5857,POINT (-113.5857 53.4773),RHATIGAN RIDGE,1983.0,Y,RF1,606.36,486000.0,RESIDENTIAL,100.0,,,,
1009380,2021,,209.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 51,53.4773,-113.5857,POINT (-113.5857 53.4773),RHATIGAN RIDGE,1983.0,Y,RF1,606.36,463500.0,RESIDENTIAL,100.0,,,,
1009380,2022,,209.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 51,53.4773,-113.5857,POINT (-113.5857 53.4773),RHATIGAN RIDGE,1983.0,Y,RF1,606.36,478500.0,RESIDENTIAL,100.0,,,,
1009380,2023,,209.0,RHATIGAN ROAD WEST NW,Plan: 8023232  Block: 51  Lot: 51,53.4773,-113.5857,POINT (-113.5857 53.4773),RHATIGAN RIDGE,1983.0,Y,RF1,606.36,491500.0,RESIDENTIAL,100.0,,,,
1009398,2012,,901.0,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 52,53.47748,-113.58604,POINT (-113.58604 53.47748),RHATIGAN RIDGE,1981.0,Y,RF1,657.792,461000.0,RESIDENTIAL,100.0,,,,
1009398,2013,,901.0,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 52,53.47748,-113.58604,POINT (-113.58604 53.47748),RHATIGAN RIDGE,1981.0,Y,RF1,657.792,463500.0,RESIDENTIAL,100.0,,,,
1009398,2014,,901.0,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 52,53.47748,-113.58604,POINT (-113.58604 53.47748),RHATIGAN RIDGE,1981.0,Y,RF1,657.792,481500.0,RESIDENTIAL,100.0,,,,
1009398,2015,,901.0,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 52,53.47748,-113.58604,POINT (-113.58604 53.47748),RHATIGAN RIDGE,1981.0,Y,RF1,657.792,505500.0,RESIDENTIAL,100.0,,,,
1009398,2016,,901.0,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 52,53.47748,-113.58604,POINT (-113.58604 53.47748),RHATIGAN RIDGE,1981.0,Y,RF1,657.792,494500.0,RESIDENTIAL,100.0,,,,
1009398,2017,,901.0,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 52,53.47748,-113.58604,POINT (-113.58604 53.47748),RHATIGAN RIDGE,1981.0,Y,RF1,657.792,501500.0,RESIDENTIAL,100.0,,,,
1009398,2018,,901.0,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 52,53.47748,-113.58604,POINT (-113.58604 53.47748),RHATIGAN RIDGE,1981.0,Y,RF1,657.792,507500.0,RESIDENTIAL,100.0,,,,
1009398,2019,,901.0,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 52,53.47748,-113.58604,POINT (-113.58604 53.47748),RHATIGAN RIDGE,1981.0,Y,RF1,657.792,500000.0,RESIDENTIAL,100.0,,,,
1009398,2020,,901.0,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 52,53.47748,-113.58604,POINT (-113.58604 53.47748),RHATIGAN RIDGE,1981.0,Y,RF1,657.792,495000.0,RESIDENTIAL,100.0,,,,
1009398,2021,,901.0,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 52,53.47748,-113.58604,POINT (-113.58604 53.47748),RHATIGAN RIDGE,1981.0,Y,RF1,657.792,470500.0,RESIDENTIAL,100.0,,,,
1009398,2022,,901.0,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 52,53.47748,-113.58604,POINT (-113.58604 53.47748),RHATIGAN RIDGE,1981.0,Y,RF1,657.792,487500.0,RESIDENTIAL,100.0,,,,
1009398,2023,,901.0,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 52,53.47748,-113.58604,POINT (-113.58604 53.47748),RHATIGAN RIDGE,1981.0,Y,RF1,657.792,506500.0,RESIDENTIAL,100.0,,,,
1009414,2012,,903.0,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 53,53.47772,-113.58608,POINT (-113.58608 53.47772),RHATIGAN RIDGE,1981.0,Y,RF1,532.539,438000.0,RESIDENTIAL,100.0,,,,
1009414,2013,,903.0,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 53,53.47772,-113.58608,POINT (-113.58608 53.47772),RHATIGAN RIDGE,1981.0,Y,RF1,532.539,443500.0,RESIDENTIAL,100.0,,,,
1009414,2014,,903.0,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 53,53.47772,-113.58608,POINT (-113.58608 53.47772),RHATIGAN RIDGE,1981.0,Y,RF1,532.539,464500.0,RESIDENTIAL,100.0,,,,
1009414,2015,,903.0,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 53,53.47772,-113.58608,POINT (-113.58608 53.47772),RHATIGAN RIDGE,1981.0,Y,RF1,532.539,490500.0,RESIDENTIAL,100.0,,,,
1009414,2016,,903.0,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 53,53.47772,-113.58608,POINT (-113.58608 53.47772),RHATIGAN RIDGE,1981.0,Y,RF1,532.539,494000.0,RESIDENTIAL,100.0,,,,
1009414,2017,,903.0,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 53,53.47772,-113.58608,POINT (-113.58608 53.47772),RHATIGAN RIDGE,1981.0,Y,RF1,532.539,500000.0,RESIDENTIAL,100.0,,,,
1009414,2018,,903.0,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 53,53.47772,-113.58608,POINT (-113.58608 53.47772),RHATIGAN RIDGE,1981.0,Y,RF1,532.539,506500.0,RESIDENTIAL,100.0,,,,
1009414,2019,,903.0,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 53,53.47772,-113.58608,POINT (-113.58608 53.47772),RHATIGAN RIDGE,1981.0,Y,RF1,532.539,498000.0,RESIDENTIAL,100.0,,,,
1009414,2020,,903.0,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 53,53.47772,-113.58608,POINT (-113.58608 53.47772),RHATIGAN RIDGE,1981.0,Y,RF1,532.539,487500.0,RESIDENTIAL,100.0,,,,
1009414,2021,,903.0,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 53,53.47772,-113.58608,POINT (-113.58608 53.47772),RHATIGAN RIDGE,1981.0,Y,RF1,532.539,460500.0,RESIDENTIAL,100.0,,,,
1009414,2022,,903.0,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 53,53.47772,-113.58608,POINT (-113.58608 53.47772),RHATIGAN RIDGE,1981.0,Y,RF1,532.539,474500.0,RESIDENTIAL,100.0,,,,
1009414,2023,,903.0,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 53,53.47772,-113.58608,POINT (-113.58608 53.47772),RHATIGAN RIDGE,1981.0,Y,RF1,532.539,499500.0,RESIDENTIAL,100.0,,,,
1009430,2012,,905.0,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 54,53.47764,-113.58577,POINT (-113.58577 53.47764),RHATIGAN RIDGE,1981.0,Y,RF1,725.559,510000.0,RESIDENTIAL,100.0,,,,
1009430,2013,,905.0,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 54,53.47764,-113.58577,POINT (-113.58577 53.47764),RHATIGAN RIDGE,1981.0,Y,RF1,725.559,512000.0,RESIDENTIAL,100.0,,,,
1009430,2014,,905.0,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 54,53.47764,-113.58577,POINT (-113.58577 53.47764),RHATIGAN RIDGE,1981.0,Y,RF1,725.559,533000.0,RESIDENTIAL,100.0,,,,
1009430,2015,,905.0,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 54,53.47764,-113.58577,POINT (-113.58577 53.47764),RHATIGAN RIDGE,1981.0,Y,RF1,725.559,563000.0,RESIDENTIAL,100.0,,,,
1009430,2016,,905.0,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 54,53.47764,-113.58577,POINT (-113.58577 53.47764),RHATIGAN RIDGE,1981.0,Y,RF1,725.559,547500.0,RESIDENTIAL,100.0,,,,
1009430,2017,,905.0,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 54,53.47764,-113.58577,POINT (-113.58577 53.47764),RHATIGAN RIDGE,1981.0,Y,RF1,725.559,550500.0,RESIDENTIAL,100.0,,,,
1009430,2018,,905.0,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 54,53.47764,-113.58577,POINT (-113.58577 53.47764),RHATIGAN RIDGE,1981.0,Y,RF1,725.559,564000.0,RESIDENTIAL,100.0,,,,
1009430,2019,,905.0,RICE ROAD NW,Plan: 8023232  Block: 51  Lot: 54,53.47764,-113.58577,POINT (-113.58577 53.47764),RHATIGAN RIDGE,1981.0,Y,RF1,725.559,554000.0,RESIDENTIAL,100.0,,,,
